timestamp,symbol,timeframe,direction,tier,composite_score,crt_score,smc_score,session,session_bullish,session_bearish,entry,stop_loss,take_profit,sl_source,rr,risk,reward,current_price,distance_to_entry_pct,scenario,freshness_state,age_minutes,displacement_ratio,retracement_pct,in_optimal_ote,premium_discount,ob_type,ob_touches,fvg_type,fvg_filled,msb_confirmed,msb_direction,liquidity_swept,liquidity_direction,confluence_count,signals_list,action,outcome,atr,atr_sl_distance,mtf_alignment,mtf_details
2026-07-27T18:07:11.269763,HOODBUSDT,1h,BULLISH,WATCH,42,29,13,LONDON,9,9,96.8501,96.50536,97.88393,96.50535714285714,3.0,0.34474,1.03383,96.85,0.0,FVG_FILL_ENTRY_BULLISH,hot,13,,,,,BULLISH_OB,2,BULLISH,,False,,,,0,,revalidated,,0.68929,0.34474,0,
2026-07-27T18:07:11.279359,MRVLBUSDT,1h,BULLISH,WATCH,38,28,10,LONDON,9,9,199.6901,198.81714,202.30857,198.81714285714287,3.0,0.87296,2.61847,199.69,0.0,OB_BOUNCE,hot,13,,,,,BULLISH_OB,2,,,False,,,,0,,revalidated,,1.74571,0.87296,0,
2026-07-27T18:07:11.285911,TSMBUSDT,1h,BULLISH,WATCH,35,25,10,LONDON,9,9,410.0401,409.09321,412.88036,409.0932142857143,3.0,0.94689,2.84026,410.04,0.0,FVG_FILL_ENTRY_BULLISH,hot,13,,,,,BULLISH_OB,12,BULLISH,,False,,,,0,,revalidated,,1.89357,0.94689,0,
2026-07-27T18:08:42.881500,BTCUSDT,4h,BEARISH,WATCH,44,24,20,LONDON,9,9,64915.7099,65103.3575,64352.7675,65103.3575,3.0,187.6476,562.9424,64915.71,0.0,FVG_FILL_ENTRY_BEARISH,hot,,,,,,BEARISH_OB,6,BEARISH,,False,,,,0,,new,,375.295,187.6476,0,
2026-07-27T18:08:42.907289,BNBUSDT,1h,BULLISH,WATCH,39,29,10,LONDON,9,9,571.4101,570.41393,574.39821,570.4139285714285,3.0,0.99617,2.98811,571.41,0.0,FVG_FILL_ENTRY_BULLISH,hot,,,,,,BULLISH_OB,12,BULLISH,,False,,,,0,,new,,1.99214,0.99617,0,
2026-07-27T18:08:42.909442,BNBUSDT,4h,BEARISH,WATCH,39,29,10,LONDON,9,9,571.4099,572.91786,566.88643,572.9178571428571,3.0,1.50796,4.52347,571.41,0.0,OB_BOUNCE,hot,,,,,,BEARISH_OB,10,,,False,,,,0,,new,,3.01571,1.50796,0,
2026-07-27T18:08:42.926532,NEOUSDT,1d,BEARISH,WATCH,36,26,10,ASIA,9,9,1.9519,1.98843,1.84271,1.9884285714285714,2.99,0.03653,0.10919,1.952,0.01,OB_BOUNCE,hot,,,,,,BEARISH_OB,20,,,False,,,,0,,new,,0.07286,0.03653,0,
2026-07-27T18:08:42.938851,LTCUSDT,4h,BEARISH,WATCH,30,20,10,LONDON,9,9,46.8999,47.15214,46.14357,47.152142857142856,3.0,0.25224,0.75633,46.9,0.0,FVG_FILL_ENTRY_BEARISH,hot,,,,,,BEARISH_OB,10,BEARISH,,False,,,,0,,new,,0.50429,0.25224,0,
2026-07-27T18:08:42.953695,QTUMUSDT,1h,BULLISH,WATCH,38,25,13,LONDON,9,9,0.6771,0.67521,0.68236,0.6752142857142858,2.79,0.00189,0.00526,0.677,0.01,FVG_FILL_ENTRY_BULLISH,hot,,,,,,BULLISH_OB,20,BULLISH,,True,BEARISH,,,0,,new,,0.00357,0.00189,0,
2026-07-27T18:08:43.020571,XLMUSDT,4h,BEARISH,WATCH,41,28,13,LONDON,9,9,0.1805,0.18163,0.17751,0.18162857142857144,2.65,0.00113,0.00299,0.1806,0.06,FVG_FILL_ENTRY_BEARISH,hot,,,,,,BEARISH_OB,5,BEARISH,,True,BULLISH,,,0,,new,,0.00206,0.00113,0,
2026-07-27T18:08:43.043142,TRXUSDT,4h,BULLISH,WATCH,39,26,13,LONDON,9,9,0.3312,0.33053,0.33281,0.33052857142857145,2.4,0.00067,0.00161,0.3311,0.03,MSB_RETEST,hot,,,,,,BULLISH_OB,6,,,True,BULLISH,,,0,,new,,0.00114,0.00067,0,
2026-07-27T18:08:43.050129,TRXUSDT,1d,BEARISH,WATCH,35,25,10,ASIA,9,9,0.331,0.33265,0.32646,0.33264642857142857,2.76,0.00165,0.00454,0.3311,0.03,FVG_FILL_ENTRY_BEARISH,hot,,,,,,BEARISH_OB,5,BEARISH,,False,,,,0,,new,,0.00309,0.00165,0,
2026-07-27T18:08:43.058220,ETCUSDT,1h,BULLISH,WATCH,34,27,7,LONDON,9,9,6.9701,6.94821,7.03536,6.948214285714285,2.98,0.02189,0.06526,6.97,0.0,MSB_RETEST,hot,,,,,,BULLISH_OB,1,,,True,BEARISH,,,0,,new,,0.04357,0.02189,0,
2026-07-27T18:08:43.083335,LINKUSDT,1h,BULLISH,WATCH,37,27,10,LONDON,9,9,8.7311,8.69907,8.82679,8.699071428571429,2.99,0.03203,0.09569,8.731,0.0,FVG_FILL_ENTRY_BULLISH,hot,,,,,,,,BULLISH,,False,,,,0,,new,,0.06386,0.03203,0,
2026-07-27T18:08:43.127062,FETUSDT,4h,BULLISH,SNIPER,57,44,13,LONDON,9,9,0.1552,0.15385,0.15886,0.15384642857142855,2.7,0.00135,0.00366,0.1551,0.06,DISPLACEMENT_RETRACEMENT,hot,,,,,,BULLISH_OB,19,BULLISH,,True,BEARISH,,,0,,new,,0.00251,0.00135,0,
2026-07-27T18:08:43.144803,ZECUSDT,1h,BULLISH,WATCH,33,23,10,LONDON,9,9,499.7501,497.15536,507.53393,497.15535714285716,3.0,2.59474,7.78383,499.75,0.0,FVG_FILL_ENTRY_BULLISH,hot,,,,,,,,BULLISH,,False,,True,BEARISH,0,,new,,5.18929,2.59474,0,
2026-07-27T18:08:43.164642,DASHUSDT,1h,BULLISH,WATCH,35,25,10,LONDON,9,9,32.6301,32.53107,32.92679,32.53107142857143,3.0,0.09903,0.29669,32.63,0.0,DISPLACEMENT_RETRACEMENT,hot,,,,,,BULLISH_OB,9,BULLISH,,False,,,,0,,new,,0.19786,0.09903,0,
2026-07-27T18:08:43.182418,THETAUSDT,4h,BEARISH,WATCH,40,27,13,LONDON,9,9,0.1365,0.13751,0.13388,0.13750714285714286,2.6,0.00101,0.00262,0.1366,0.07,MSB_RETEST,hot,,,,,,BEARISH_OB,21,BEARISH,,True,BEARISH,,,0,,new,,0.00181,0.00101,0,
2026-07-27T18:08:43.188707,THETAUSDT,1d,BULLISH,OPPORTUNITY,47,27,20,ASIA,9,9,0.1367,0.13382,0.14494,0.13382142857142856,2.86,0.00288,0.00824,0.1366,0.07,OB_BOUNCE,hot,,,,,,BULLISH_OB,7,BULLISH,,False,,,,0,,new,,0.00556,0.00288,0,
2026-07-27T18:08:43.298154,HBARUSDT,1h,BULLISH,WATCH,39,29,10,LONDON,9,9,0.06957,0.06928,0.07003,0.06928214285714286,1.61,0.00029,0.00046,0.06947,0.14,FVG_FILL_ENTRY_BULLISH,hot,,,,,,BULLISH_OB,5,BULLISH,,False,,,,0,,new,,0.00038,0.00029,0,
2026-07-27T18:08:43.302386,HBARUSDT,1d,BULLISH,OPPORTUNITY,43,33,10,ASIA,9,9,0.06957,0.06835,0.07283,0.06835107142857143,2.67,0.00122,0.00326,0.06947,0.14,FVG_FILL_ENTRY_BULLISH,hot,,,,,,BULLISH_OB,8,BULLISH,,False,,,,1,1h,new,,0.00224,0.00122,0,
2026-07-27T18:08:43.348171,BCHUSDT,4h,BULLISH,SNIPER,64,54,10,LONDON,9,9,218.8001,217.325,223.225,217.32500000000002,3.0,1.4751,4.4249,218.8,0.0,LIQUIDITY_SWEEP,hot,,,,,,,,,,False,,True,BEARISH,0,,new,,2.95,1.4751,0,
2026-07-27T18:08:43.356570,BCHUSDT,1d,BEARISH,OPPORTUNITY,54,41,13,ASIA,9,9,218.7999,223.11786,205.84643,223.11785714285716,3.0,4.31796,12.95347,218.8,0.0,FVG_FILL_ENTRY_BEARISH,hot,,,,,,BEARISH_OB,11,BEARISH,,False,,,,0,,new,,8.63571,4.31796,0,
2026-07-27T18:08:43.375112,EURUSDT,1h,BULLISH,WATCH,32,22,10,LONDON,9,9,1.1391,1.13853,1.14041,1.1385285714285716,2.3,0.00057,0.00131,1.139,0.01,FVG_FILL_ENTRY_BULLISH,hot,,,,,,BULLISH_OB,4,BULLISH,,False,,,,0,,new,,0.00094,0.00057,0,
2026-07-27T18:08:43.381920,EURUSDT,4h,BEARISH,WATCH,36,26,10,LONDON,9,9,1.1389,1.13949,1.13753,1.1394892857142858,2.32,0.00059,0.00137,1.139,0.01,DISPLACEMENT_RETRACEMENT,hot,,,,,,BEARISH_OB,3,,,False,,,,0,,new,,0.00098,0.00059,0,
2026-07-27T18:08:43.387480,EURUSDT,1d,BULLISH,OPPORTUNITY,60,50,10,ASIA,9,9,1.1391,1.13714,1.14458,1.1371392857142857,2.8,0.00196,0.00548,1.139,0.01,FVG_FILL_ENTRY_BULLISH,hot,,,,,,BULLISH_OB,13,BULLISH,,False,,,,1,1h,new,,0.00372,0.00196,0,
2026-07-27T18:08:43.399730,OGNUSDT,1d,BULLISH,WATCH,40,30,10,ASIA,9,9,0.01668,0.0161,0.01801,0.016102857142857144,2.31,0.00058,0.00133,0.01658,0.6,OB_BOUNCE,hot,,,,,,BULLISH_OB,2,,,False,,,,0,,new,,0.00095,0.00058,0,
2026-07-27T18:08:43.417477,BNTUSDT,4h,BEARISH,WATCH,35,25,10,LONDON,9,9,0.2838,0.28603,0.2775,0.28603214285714285,2.82,0.00223,0.0063,0.2839,0.04,OB_BOUNCE,hot,,,,,,BEARISH_OB,3,,,False,,,,0,,new,,0.00426,0.00223,0,
2026-07-27T18:08:43.439034,SOLUSDT,4h,BEARISH,WATCH,35,25,10,LONDON,9,9,76.4299,76.76571,75.42286,76.7657142857143,3.0,0.33581,1.00704,76.43,0.0,OB_BOUNCE,hot,,,,,,BEARISH_OB,7,BEARISH,,False,,,,0,,new,,0.67143,0.33581,0,
2026-07-27T18:08:43.476322,KNCUSDT,4h,BULLISH,WATCH,35,25,10,LONDON,9,9,0.1097,0.1091,0.1111,0.1091,2.33,0.0006,0.0014,0.1096,0.09,FVG_FILL_ENTRY_BULLISH,hot,,,,,,BULLISH_OB,6,BULLISH,,False,,,,0,,new,,0.001,0.0006,0,
2026-07-27T18:08:43.481841,KNCUSDT,1d,BEARISH,WATCH,49,26,23,ASIA,9,9,0.1095,0.11168,0.10335,0.11168214285714285,2.82,0.00218,0.00615,0.1096,0.09,MSB_RETEST,hot,,,,,,BEARISH_OB,20,,,True,BEARISH,True,BEARISH,0,,new,,0.00416,0.00218,0,
2026-07-27T18:08:43.502869,ZENUSDT,1h,BULLISH,WATCH,37,27,10,LONDON,9,9,4.1031,4.08721,4.15036,4.0872142857142855,2.97,0.01589,0.04726,4.103,0.0,FVG_FILL_ENTRY_BULLISH,hot,,,,,,BULLISH_OB,2,BULLISH,,False,,,,0,,new,,0.03157,0.01589,0,
2026-07-27T18:08:43.511543,ZENUSDT,4h,BEARISH,WATCH,36,26,10,LONDON,9,9,4.1029,4.13029,4.02114,4.130285714285714,2.99,0.02739,0.08176,4.103,0.0,FVG_FILL_ENTRY_BEARISH,hot,,,,,,BEARISH_OB,17,BEARISH,,False,,,,0,,new,,0.05457,0.02739,0,
2026-07-27T18:08:43.544357,DCRUSDT,1d,BULLISH,WATCH,41,28,13,ASIA,9,9,11.3901,10.99357,12.57929,10.993571428571428,3.0,0.39653,1.18919,11.39,0.0,OB_BOUNCE,hot,,,,,,BULLISH_OB,10,BULLISH,,False,,,,0,,new,,0.79286,0.39653,0,
2026-07-27T18:08:43.570759,MANAUSDT,1d,BULLISH,WATCH,39,26,13,ASIA,9,9,0.0679,0.06639,0.07202,0.06639285714285714,2.73,0.00151,0.00412,0.0678,0.15,MSB_RETEST,hot,,,,,,BULLISH_OB,14,,,True,BEARISH,,,0,,new,,0.00281,0.00151,0,
2026-07-27T18:08:43.575810,YFIUSDT,1h,BEARISH,WATCH,41,28,13,LONDON,9,9,2099.9999,2107.17857,2078.46429,2107.1785714285716,3.0,7.17867,21.53561,2100.0,0.0,MSB_RETEST,hot,,,,,,BEARISH_OB,12,,,True,BEARISH,,,0,,new,,14.35714,7.17867,0,
2026-07-27T18:08:43.604738,CRVUSDT,4h,BEARISH,WATCH,39,29,10,LONDON,9,9,0.2098,0.21111,0.20626,0.21111428571428573,2.7,0.00131,0.00354,0.2099,0.05,FVG_FILL_ENTRY_BEARISH,hot,,,,,,BEARISH_OB,5,BEARISH,,False,,,,0,,new,,0.00243,0.00131,0,
2026-07-27T18:08:43.611735,CRVUSDT,1d,BEARISH,WATCH,35,25,10,ASIA,9,9,0.2098,0.21471,0.19548,0.21470714285714287,2.92,0.00491,0.01432,0.2099,0.05,FVG_FILL_ENTRY_BEARISH,hot,,,,,,BEARISH_OB,18,BEARISH,,False,,,,1,4h,new,,0.00961,0.00491,0,
2026-07-27T18:08:43.623409,NMRUSDT,1h,BULLISH,SNIPER,63,53,10,LONDON,9,9,8.9301,8.90286,9.01143,8.902857142857142,2.99,0.02724,0.08133,8.93,0.0,DISPLACEMENT_RETRACEMENT,hot,,,,,,BULLISH_OB,5,BULLISH,,False,,,,0,,new,,0.05429,0.02724,0,
2026-07-27T18:08:43.644785,DOTUSDT,4h,BULLISH,OPPORTUNITY,59,46,13,LONDON,9,9,0.8061,0.80107,0.82079,0.8010714285714287,2.92,0.00503,0.01469,0.806,0.01,MSB_RETEST,hot,,,,,,BULLISH_OB,3,BULLISH,,True,BEARISH,,,0,,new,,0.00986,0.00503,0,
2026-07-27T18:08:43.679032,PAXGUSDT,1d,BEARISH,WATCH,35,25,10,ASIA,9,9,4080.1799,4108.71321,3994.58036,4108.7132142857145,3.0,28.53331,85.59954,4080.18,0.0,OB_BOUNCE,hot,,,,,,BEARISH_OB,14,,,False,,,,0,,new,,57.06643,28.53331,0,
2026-07-27T18:08:43.694935,SUSHIUSDT,1h,BULLISH,OPPORTUNITY,61,51,10,LONDON,9,9,0.1645,0.16382,0.16612,0.163825,2.41,0.00067,0.00163,0.1644,0.06,OB_BOUNCE,hot,,,,,,BULLISH_OB,11,BULLISH,,False,,,,0,,new,,0.00115,0.00067,0,
2026-07-27T18:08:43.707831,KSMUSDT,4h,BEARISH,WATCH,37,24,13,LONDON,9,9,3.0899,3.11,3.03,3.11,2.98,0.0201,0.0599,3.09,0.0,MSB_RETEST,hot,,,,,,BEARISH_OB,16,,,True,BEARISH,,,0,,new,,0.04,0.0201,0,
2026-07-27T18:08:43.736704,RUNEUSDT,4h,BEARISH,WATCH,36,26,10,LONDON,9,9,0.4309,0.43336,0.42393,0.43335714285714283,2.84,0.00246,0.00697,0.431,0.02,FVG_FILL_ENTRY_BEARISH,hot,,,,,,BEARISH_OB,18,BEARISH,,False,,,,0,,new,,0.00471,0.00246,0,
2026-07-27T18:08:43.777138,AVAXUSDT,1h,BULLISH,WATCH,38,25,13,LONDON,9,9,6.6671,6.646,6.73,6.646,2.98,0.0211,0.0629,6.667,0.0,FVG_FILL_ENTRY_BULLISH,hot,,,,,,BULLISH_OB,10,BULLISH,,False,,,,0,,new,,0.042,0.0211,0,
2026-07-27T18:08:43.786656,AVAXUSDT,1d,BEARISH,SNIPER,67,52,15,ASIA,9,9,6.6669,6.79382,6.28654,6.7938214285714285,3.0,0.12692,0.38036,6.667,0.0,FVG_FILL_ENTRY_BEARISH,hot,,,,,,BEARISH_OB,4,BEARISH,,False,,True,BEARISH,0,,new,,0.25364,0.12692,0,
2026-07-27T18:08:43.816294,NEARUSDT,1h,BEARISH,WATCH,35,25,10,LONDON,9,9,1.8169,1.82539,1.79182,1.825392857142857,2.95,0.00849,0.02508,1.817,0.01,FVG_FILL_ENTRY_BEARISH,hot,,,,,,BEARISH_OB,7,BEARISH,,False,,,,0,,new,,0.01679,0.00849,0,
2026-07-27T18:08:43.826322,FILUSDT,1h,BEARISH,WATCH,36,26,10,LONDON,9,9,0.7431,0.74591,0.73507,0.7459107142857143,2.86,0.00281,0.00803,0.7432,0.01,FVG_FILL_ENTRY_BEARISH,hot,,,,,,BEARISH_OB,20,BEARISH,,False,,,,0,,new,,0.00542,0.00281,0,
2026-07-27T18:08:43.836379,FILUSDT,1d,BULLISH,WATCH,42,27,15,ASIA,9,9,0.7433,0.72694,0.79199,0.7269357142857142,2.98,0.01636,0.04869,0.7432,0.01,LIQUIDITY_SWEEP,hot,,,,,,BULLISH_OB,14,BULLISH,,False,,True,BULLISH,0,,new,,0.03253,0.01636,0,
2026-07-27T18:08:43.842381,INJUSDT,1h,BEARISH,WATCH,41,25,16,LONDON,9,9,4.8929,4.91825,4.81725,4.91825,2.98,0.02535,0.07565,4.893,0.0,FVG_FILL_ENTRY_BEARISH,hot,,,,,,BEARISH_OB,21,BEARISH,,True,BEARISH,,,0,,new,,0.0505,0.02535,0,
2026-07-27T18:08:43.875941,AXSUSDT,4h,BULLISH,WATCH,42,29,13,LONDON,9,9,0.8791,0.87475,0.89175,0.87475,2.91,0.00435,0.01265,0.879,0.01,MSB_RETEST,hot,,,,,,BULLISH_OB,21,,,True,BEARISH,,,0,,new,,0.0085,0.00435,0,
2026-07-27T18:08:43.896074,AVAUSDT,4h,BULLISH,WATCH,39,29,10,LONDON,9,9,0.1581,0.15633,0.16301,0.15632857142857143,2.77,0.00177,0.00491,0.158,0.06,OB_BOUNCE,hot,,,,,,BULLISH_OB,8,BULLISH,,False,,,,0,,new,,0.00334,0.00177,0,
2026-07-27T18:08:43.901906,AVAUSDT,1d,BULLISH,OPPORTUNITY,50,40,10,ASIA,9,9,0.1581,0.15429,0.16914,0.15428571428571428,2.9,0.00381,0.01104,0.158,0.06,OB_BOUNCE,hot,,,,,,BULLISH_OB,4,,,False,,,,1,4h,new,,0.00743,0.00381,0,
2026-07-27T18:08:43.927503,JUVUSDT,1d,BULLISH,WATCH,37,24,13,ASIA,9,9,0.3171,0.309,0.341,0.309,2.95,0.0081,0.0239,0.317,0.03,DISPLACEMENT_RETRACEMENT,hot,,,,,,BULLISH_OB,20,BULLISH,,False,,,,0,,new,,0.016,0.0081,0,
2026-07-27T18:08:43.927503,PSGUSDT,1h,BULLISH,SNIPER,66,53,13,LONDON,9,9,0.5171,0.51536,0.52193,0.5153571428571428,2.77,0.00174,0.00483,0.517,0.02,MSB_RETEST,hot,,,,,,BULLISH_OB,2,,,True,BEARISH,,,0,,new,,0.00329,0.00174,0,
2026-07-27T18:08:43.942228,PSGUSDT,4h,BEARISH,SNIPER,66,53,13,LONDON,9,9,0.5169,0.51996,0.50811,0.5199642857142858,2.87,0.00306,0.00879,0.517,0.02,MSB_RETEST,hot,,,,,,BEARISH_OB,8,,,True,BEARISH,,,0,,new,,0.00593,0.00306,0,
2026-07-27T18:08:43.949523,PSGUSDT,1d,BULLISH,WATCH,36,26,10,ASIA,9,9,0.5171,0.50861,0.54218,0.5086071428571428,2.95,0.00849,0.02508,0.517,0.02,OB_BOUNCE,hot,,,,,,BULLISH_OB,14,,,False,,,,1,1h,new,,0.01679,0.00849,0,
2026-07-27T18:08:43.971132,OGUSDT,4h,BEARISH,WATCH,38,28,10,LONDON,9,9,2.5579,2.56989,2.52232,2.569892857142857,2.97,0.01199,0.03558,2.558,0.0,OB_BOUNCE,hot,,,,,,BEARISH_OB,22,,,False,,,,0,,new,,0.02379,0.01199,0,
2026-07-27T18:08:43.983115,ATMUSDT,4h,BULLISH,OPPORTUNITY,62,44,18,LONDON,9,9,1.7181,1.66286,1.88343,1.6628571428571428,2.99,0.05524,0.16533,1.718,0.01,OB_BOUNCE,hot,,,,,,BULLISH_OB,15,BULLISH,,False,,,,0,,new,,0.11029,0.05524,0,
2026-07-27T18:08:43.994727,ASRUSDT,1h,BEARISH,SNIPER,64,54,10,LONDON,9,9,0.8639,0.86632,0.85704,0.8663214285714286,2.83,0.00242,0.00686,0.864,0.01,OB_BOUNCE,hot,,,,,,BEARISH_OB,9,,,False,,,,0,,new,,0.00464,0.00242,0,
2026-07-27T18:08:43.998745,ASRUSDT,4h,BULLISH,WATCH,42,29,13,LONDON,9,9,0.8641,0.8595,0.8775,0.8594999999999999,2.91,0.0046,0.0134,0.864,0.01,MSB_RETEST,hot,,,,,,BULLISH_OB,8,,,True,BEARISH,,,0,,new,,0.009,0.0046,0,
2026-07-27T18:08:44.047575,SFPUSDT,4h,BEARISH,WATCH,37,27,10,LONDON,9,9,0.2144,0.216,0.20999,0.21600357142857143,2.75,0.0016,0.00441,0.2145,0.05,OB_BOUNCE,hot,,,,,,BEARISH_OB,20,,,False,,,,0,,new,,0.00301,0.0016,0,
2026-07-27T18:08:44.062939,DODOUSDT,1d,BULLISH,OPPORTUNITY,43,30,13,ASIA,9,9,0.01781,0.01573,0.02366,0.015726785714285714,2.81,0.00208,0.00585,0.01771,0.56,MSB_RETEST,hot,,,,,,BULLISH_OB,10,BULLISH,,True,BEARISH,,,0,,new,,0.00397,0.00208,0,
2026-07-27T18:08:44.067325,CAKEUSDT,1h,BULLISH,WATCH,35,25,10,LONDON,9,9,1.4021,1.39864,1.41207,1.398642857142857,2.88,0.00346,0.00997,1.402,0.01,FVG_FILL_ENTRY_BULLISH,hot,,,,,,BULLISH_OB,9,BULLISH,,False,,,,0,,new,,0.00671,0.00346,0,
2026-07-27T18:08:44.075488,CAKEUSDT,4h,BULLISH,OPPORTUNITY,63,53,10,LONDON,9,9,1.4021,1.39643,1.41871,1.3964285714285714,2.93,0.00567,0.01661,1.402,0.01,FVG_FILL_ENTRY_BULLISH,hot,,,,,,BULLISH_OB,9,BULLISH,,False,,,,1,1h,new,,0.01114,0.00567,0,
2026-07-27T18:08:44.084513,CAKEUSDT,1d,BEARISH,WATCH,35,25,10,ASIA,9,9,1.4019,1.41757,1.35529,1.4175714285714285,2.97,0.01567,0.04661,1.402,0.01,OB_BOUNCE,hot,,,,,,BEARISH_OB,23,,,False,,,,0,,new,,0.03114,0.01567,0,
2026-07-27T18:08:44.089751,ACMUSDT,1h,BEARISH,WATCH,45,25,20,LONDON,9,9,0.2789,0.28029,0.27514,0.2802857142857143,2.71,0.00139,0.00376,0.279,0.04,MSB_RETEST,hot,,,,,,BEARISH_OB,17,,,True,BEARISH,,,0,,new,,0.00257,0.00139,0,
2026-07-27T18:08:44.097894,ACMUSDT,4h,BULLISH,SNIPER,70,57,13,LONDON,9,9,0.2791,0.27621,0.28736,0.27621428571428575,2.86,0.00289,0.00826,0.279,0.04,MSB_RETEST,hot,,,,,,BULLISH_OB,13,,,True,BEARISH,,,0,,new,,0.00557,0.00289,0,
2026-07-27T18:08:44.102792,ACMUSDT,1d,BULLISH,WATCH,36,26,10,ASIA,9,9,0.2791,0.27229,0.29914,0.2722857142857143,2.94,0.00681,0.02004,0.279,0.04,OB_BOUNCE,hot,,,,,,BULLISH_OB,18,,,False,,,,1,4h,new,,0.01343,0.00681,0,
2026-07-27T18:08:44.126740,SUPERUSDT,4h,BEARISH,WATCH,38,28,10,LONDON,9,9,0.0852,0.08575,0.08395,0.08574999999999999,2.27,0.00055,0.00125,0.0853,0.12,OB_BOUNCE,hot,,,,,,BEARISH_OB,21,BEARISH,,False,,,,0,,new,,0.0009,0.00055,0,
2026-07-27T18:08:44.160475,PUNDIXUSDT,4h,BULLISH,SNIPER,64,54,10,LONDON,9,9,0.0793,0.07879,0.08043,0.07878928571428571,2.22,0.00051,0.00113,0.0792,0.13,OB_BOUNCE,hot,,,,,,BULLISH_OB,3,,,False,,,,0,,new,,0.00082,0.00051,0,
2026-07-27T18:08:44.183239,ARUSDT,1h,BULLISH,WATCH,41,28,13,LONDON,9,9,1.8591,1.853,1.877,1.853,2.93,0.0061,0.0179,1.859,0.01,FVG_FILL_ENTRY_BULLISH,hot,,,,,,BULLISH_OB,3,BULLISH,,True,BEARISH,,,0,,new,,0.012,0.0061,0,
2026-07-27T18:08:44.258204,QNTUSDT,4h,BULLISH,WATCH,39,26,13,LONDON,9,9,62.5701,62.19679,63.68964,62.19678571428572,3.0,0.37331,1.11954,62.57,0.0,MSB_RETEST,hot,,,,,,BULLISH_OB,17,,,True,BEARISH,,,0,,new,,0.74643,0.37331,0,
2026-07-27T18:08:44.287927,RAYUSDT,1h,BULLISH,WATCH,46,26,20,LONDON,9,9,0.6261,0.62414,0.63157,0.6241428571428571,2.8,0.00196,0.00547,0.626,0.02,FVG_FILL_ENTRY_BULLISH,hot,,,,,,BULLISH_OB,3,BULLISH,,False,,,,0,,new,,0.00371,0.00196,0,
2026-07-27T18:08:44.327127,GNOUSDT,4h,BULLISH,WATCH,42,29,13,LONDON,9,9,109.6101,108.93643,111.63071,108.93642857142856,3.0,0.67367,2.02061,109.61,0.0,FVG_FILL_ENTRY_BULLISH,hot,,,,,,BULLISH_OB,12,BULLISH,,False,,,,0,,new,,1.34714,0.67367,0,
2026-07-27T18:08:44.332535,GNOUSDT,1d,BULLISH,WATCH,32,27,5,ASIA,9,9,109.6101,105.36643,122.34071,105.36642857142857,3.0,4.24367,12.73061,109.61,0.0,FVG_FILL_ENTRY_BULLISH,hot,,,,,,,,BULLISH,,False,,True,BEARISH,1,4h,new,,8.48714,4.24367,0,
2026-07-27T18:08:44.342914,DYDXUSDT,1h,BULLISH,WATCH,37,27,10,LONDON,9,9,0.12474,0.12414,0.12614,0.12413857142857143,2.33,0.0006,0.0014,0.12464,0.08,OB_BOUNCE,hot,,,,,,BULLISH_OB,16,BULLISH,,False,,,,0,,new,,0.001,0.0006,0,
2026-07-27T18:08:44.346279,DYDXUSDT,4h,BULLISH,WATCH,35,25,10,LONDON,9,9,0.12474,0.12365,0.12761,0.12365,2.63,0.00109,0.00287,0.12464,0.08,OB_BOUNCE,hot,,,,,,BULLISH_OB,22,BULLISH,,False,,,,1,1h,new,,0.00198,0.00109,0,
2026-07-27T18:08:44.359563,ILVUSDT,1h,BULLISH,WATCH,41,28,13,LONDON,9,9,2.9201,2.91286,2.94143,2.912857142857143,2.94,0.00724,0.02133,2.92,0.0,FVG_FILL_ENTRY_BULLISH,hot,,,,,,BULLISH_OB,15,BULLISH,,False,,,,0,,new,,0.01429,0.00724,0,
2026-07-27T18:08:44.401774,AGLDUSDT,1d,BULLISH,WATCH,38,25,13,ASIA,9,9,0.1457,0.14011,0.16206,0.14011428571428572,2.93,0.00559,0.01636,0.1456,0.07,MSB_RETEST,hot,,,,,,BULLISH_OB,19,,,True,BEARISH,,,0,,new,,0.01097,0.00559,0,
2026-07-27T18:08:44.407484,RADUSDT,1h,BEARISH,WATCH,35,25,10,LONDON,9,9,0.2109,0.21182,0.20854,0.21182142857142858,2.57,0.00092,0.00236,0.211,0.05,MSB_RETEST,hot,,,,,,BEARISH_OB,0,,,True,BULLISH,,,0,,new,,0.00164,0.00092,0,
2026-07-27T18:08:44.412255,RADUSDT,4h,BEARISH,WATCH,48,28,20,LONDON,9,9,0.2109,0.21257,0.20629,0.21257142857142858,2.76,0.00167,0.00461,0.211,0.05,MSB_RETEST,hot,,,,,,BEARISH_OB,2,,,True,BULLISH,,,1,1h,new,,0.00314,0.00167,0,
2026-07-27T18:08:44.418003,RADUSDT,1d,BULLISH,WATCH,36,26,10,ASIA,9,9,0.2111,0.20825,0.21925,0.20825,2.86,0.00285,0.00815,0.211,0.05,DISPLACEMENT_RETRACEMENT,hot,,,,,,BULLISH_OB,3,,,False,,,,0,,new,,0.0055,0.00285,0,
2026-07-27T18:08:44.443983,LAZIOUSDT,1d,BULLISH,WATCH,37,27,10,ASIA,9,9,0.3621,0.34807,0.40379,0.34807142857142853,2.97,0.01403,0.04169,0.362,0.03,OB_BOUNCE,hot,,,,,,BULLISH_OB,15,,,False,,,,0,,new,,0.02786,0.01403,0,
